ID,Gender,Car,Property,Children,Income,Education,Family,HouseType,Birth,Workdays,WorkPhone,Phone,Email,Job,WorkMonths,Status,Risk
5025127,M,N,Y,No children,292500.0,Secondary / secondary special,Married,House / apartment,11111,3350,0,0,0,High skill tech staff,10,120-149 days overdue,1
5050671,M,N,N,No children,171000.0,Incomplete higher,Single / not married,House / apartment,11610,166,1,1,0,High skill tech staff,4,"Overdue or bad debts, write-offs for more than 150 days",1
5018498,F,Y,Y,No children,90000.0,Secondary / secondary special,Married,House / apartment,18950,1002,1,1,0,Cooking staff,31,"Overdue or bad debts, write-offs for more than 150 days",1
5112858,F,Y,N,1 children,270000.0,Secondary / secondary special,Civil marriage,House / apartment,12380,2110,0,0,0,Laborers,9,"Overdue or bad debts, write-offs for more than 150 days",1
5092087,M,Y,Y,2+ children,247500.0,Secondary / secondary special,Married,House / apartment,17320,535,0,0,0,Laborers,16,"Overdue or bad debts, write-offs for more than 150 days",1
5117313,F,N,Y,1 children,157500.0,Secondary / secondary special,Married,House / apartment,13022,3931,1,1,0,Laborers,37,"Overdue or bad debts, write-offs for more than 150 days",1
5137206,M,N,N,No children,90000.0,Secondary / secondary special,Single / not married,With parents,9900,170,1,0,0,Drivers,7,90-119 days overdue,1
5149698,M,N,Y,No children,171000.0,Incomplete higher,Single / not married,House / apartment,10145,107,0,0,0,Laborers,35,60-89 days overdue,1
5047662,F,N,Y,1 children,67500.0,Secondary / secondary special,Married,House / apartment,18880,4114,0,0,0,Accountants,15,"Overdue or bad debts, write-offs for more than 150 days",1
5085623,M,N,Y,1 children,202500.0,Secondary / secondary special,Separated,House / apartment,12440,503,0,1,0,Core staff,34,120-149 days overdue,1
5041175,F,N,Y,1 children,180000.0,Incomplete higher,Married,Municipal apartment,10754,65,1,1,0,Core staff,6,120-149 days overdue,1
5053484,F,N,Y,No children,157500.0,Secondary / secondary special,Married,House / apartment,18333,7213,0,0,0,Medicine staff,20,60-89 days overdue,1
5090409,M,N,N,No children,90000.0,Secondary / secondary special,Widow,Municipal apartment,20017,3503,1,1,0,Sales staff,8,60-89 days overdue,1
5116149,F,Y,Y,1 children,315000.0,Higher education,Married,House / apartment,14004,292,0,0,0,Managers,11,60-89 days overdue,1
5126463,F,Y,N,No children,112500.0,Secondary / secondary special,Separated,House / apartment,17641,10454,1,1,0,Medicine staff,2,"Overdue or bad debts, write-offs for more than 150 days",1
5146078,F,N,Y,1 children,108000.0,Secondary / secondary special,Single / not married,House / apartment,12723,1132,1,1,0,Sales staff,38,60-89 days overdue,1
5135346,M,N,Y,No children,112500.0,Higher education,Married,House / apartment,20103,555,0,0,0,Security staff,28,"Overdue or bad debts, write-offs for more than 150 days",1
5113688,F,N,Y,No children,292500.0,Secondary / secondary special,Married,House / apartment,12379,4453,0,0,1,Sales staff,37,60-89 days overdue,1
5117135,F,N,Y,No children,270000.0,Higher education,Single / not married,House / apartment,10390,796,0,0,0,Sales staff,17,60-89 days overdue,1
5022697,M,Y,Y,No children,315000.0,Secondary / secondary special,Single / not married,House / apartment,14064,5326,0,0,0,Drivers,2,60-89 days overdue,1
5010537,F,Y,N,2+ children,135000.0,Secondary / secondary special,Married,House / apartment,13928,3052,0,0,0,Laborers,7,60-89 days overdue,1
5010894,M,Y,Y,No children,112500.0,Secondary / secondary special,Married,House / apartment,22720,860,0,1,1,Low-skill Laborers,34,60-89 days overdue,1
5104947,F,N,Y,2+ children,67500.0,Secondary / secondary special,Married,House / apartment,16694,412,1,1,0,Sales staff,1,"Overdue or bad debts, write-offs for more than 150 days",1
5097145,M,Y,N,1 children,405000.0,Secondary / secondary special,Married,House / apartment,14740,1434,0,1,0,Managers,7,90-119 days overdue,1
5096527,F,N,N,No children,135000.0,Secondary / secondary special,Widow,Co-op apartment,20012,584,0,0,0,Core staff,38,"Overdue or bad debts, write-offs for more than 150 days",1
5142456,F,N,N,No children,67500.0,Higher education,Separated,House / apartment,18952,499,0,1,0,Core staff,3,60-89 days overdue,1
5058532,M,N,N,No children,391500.0,Secondary / secondary special,Single / not married,Municipal apartment,9242,508,0,0,0,Sales staff,5,90-119 days overdue,1
5090216,M,Y,Y,No children,135000.0,Secondary / secondary special,Married,House / apartment,10712,217,0,0,0,Laborers,49,60-89 days overdue,1
5093286,M,N,Y,No children,157500.0,Secondary / secondary special,Married,House / apartment,17576,1216,0,0,0,Laborers,13,"Overdue or bad debts, write-offs for more than 150 days",1
5018498,F,Y,Y,No children,90000.0,Secondary / secondary special,Married,House / apartment,18950,1002,1,1,0,Cooking staff,40,90-119 days overdue,1
5069218,F,Y,Y,No children,256500.0,Higher education,Single / not married,House / apartment,11210,1724,1,0,0,Accountants,35,120-149 days overdue,1
5079168,M,Y,N,No children,202500.0,Secondary / secondary special,Married,With parents,13720,1394,0,0,0,Laborers,12,120-149 days overdue,1
5033453,F,N,N,No children,135000.0,Higher education,Single / not married,House / apartment,10749,2394,0,0,0,Laborers,3,"Overdue or bad debts, write-offs for more than 150 days",1
5021314,M,N,Y,No children,270000.0,Secondary / secondary special,Single / not married,House / apartment,16896,248,0,0,0,Laborers,19,"Overdue or bad debts, write-offs for more than 150 days",1
5149828,M,Y,Y,No children,315000.0,Secondary / secondary special,Married,House / apartment,17348,2420,0,0,0,Managers,2,"Overdue or bad debts, write-offs for more than 150 days",1
5029028,F,N,Y,No children,90000.0,Lower secondary,Single / not married,Rented apartment,12026,4770,0,0,0,Cleaning staff,6,"Overdue or bad debts, write-offs for more than 150 days",1
5018501,F,Y,Y,No children,90000.0,Secondary / secondary special,Married,House / apartment,18950,1002,1,1,0,Cooking staff,14,"Overdue or bad debts, write-offs for more than 150 days",1
5142185,M,Y,Y,2+ children,450000.0,Higher education,Married,House / apartment,17841,4305,1,1,0,Managers,23,60-89 days overdue,1
5100430,M,Y,N,No children,180000.0,Secondary / secondary special,Single / not married,House / apartment,16310,613,0,0,0,Laborers,19,90-119 days overdue,1
5116581,F,N,N,No children,157500.0,Secondary / secondary special,Married,House / apartment,18232,277,0,0,0,Managers,43,60-89 days overdue,1
5090737,F,N,N,No children,225000.0,Secondary / secondary special,Single / not married,House / apartment,18972,3715,0,0,0,Laborers,9,"Overdue or bad debts, write-offs for more than 150 days",1
5036590,M,Y,Y,No children,292500.0,Higher education,Married,House / apartment,21055,808,0,0,0,Drivers,5,"Overdue or bad debts, write-offs for more than 150 days",1
5135636,M,Y,Y,No children,195750.0,Secondary / secondary special,Married,House / apartment,18836,931,1,1,0,Laborers,14,"Overdue or bad debts, write-offs for more than 150 days",1
5051160,M,Y,N,1 children,135000.0,Secondary / secondary special,Married,House / apartment,9594,866,0,0,0,Laborers,7,"Overdue or bad debts, write-offs for more than 150 days",1
5079166,M,Y,N,No children,202500.0,Secondary / secondary special,Married,With parents,13720,1394,0,0,0,Laborers,30,90-119 days overdue,1
5023963,M,N,Y,2+ children,90000.0,Secondary / secondary special,Married,House / apartment,12681,1677,0,0,0,Core staff,31,60-89 days overdue,1
5135345,M,N,Y,No children,112500.0,Higher education,Married,House / apartment,20103,555,0,0,0,Security staff,19,"Overdue or bad debts, write-offs for more than 150 days",1
5135636,M,Y,Y,No children,195750.0,Secondary / secondary special,Married,House / apartment,18836,931,1,1,0,Laborers,37,"Overdue or bad debts, write-offs for more than 150 days",1
5142361,M,Y,Y,1 children,112500.0,Secondary / secondary special,Married,House / apartment,16204,925,1,1,0,Drivers,17,"Overdue or bad debts, write-offs for more than 150 days",1
5079166,M,Y,N,No children,202500.0,Secondary / secondary special,Married,With parents,13720,1394,0,0,0,Laborers,27,"Overdue or bad debts, write-offs for more than 150 days",1
5092479,M,N,N,1 children,85500.0,Secondary / secondary special,Married,Municipal apartment,15014,6866,0,0,0,Core staff,30,"Overdue or bad debts, write-offs for more than 150 days",1
5088997,F,N,N,2+ children,171000.0,Secondary / secondary special,Married,House / apartment,14622,1160,1,1,0,Core staff,12,60-89 days overdue,1
5117313,F,N,Y,1 children,157500.0,Secondary / secondary special,Married,House / apartment,13022,3931,1,1,0,Laborers,40,"Overdue or bad debts, write-offs for more than 150 days",1
5053673,F,Y,Y,No children,225000.0,Secondary / secondary special,Single / not married,House / apartment,12075,1430,0,1,0,High skill tech staff,21,60-89 days overdue,1
5116035,M,Y,Y,No children,126000.0,Higher education,Single / not married,House / apartment,14522,863,1,0,0,Managers,19,60-89 days overdue,1
5065348,F,Y,Y,No children,202500.0,Higher education,Married,House / apartment,15160,3974,0,0,0,High skill tech staff,49,60-89 days overdue,1
5117313,F,N,Y,1 children,157500.0,Secondary / secondary special,Married,House / apartment,13022,3931,1,1,0,Laborers,34,"Overdue or bad debts, write-offs for more than 150 days",1
5018498,F,Y,Y,No children,90000.0,Secondary / secondary special,Married,House / apartment,18950,1002,1,1,0,Cooking staff,32,"Overdue or bad debts, write-offs for more than 150 days",1
5078802,F,N,Y,No children,306000.0,Secondary / secondary special,Married,House / apartment,18927,2978,0,0,0,High skill tech staff,15,"Overdue or bad debts, write-offs for more than 150 days",1
5051160,M,Y,N,1 children,135000.0,Secondary / secondary special,Married,House / apartment,9594,866,0,0,0,Laborers,8,"Overdue or bad debts, write-offs for more than 150 days",1
5142362,M,Y,Y,1 children,112500.0,Secondary / secondary special,Married,House / apartment,16204,925,1,1,0,Drivers,28,"Overdue or bad debts, write-offs for more than 150 days",1
5038807,M,Y,Y,No children,202500.0,Higher education,Married,House / apartment,12658,5374,0,0,1,Laborers,8,"Overdue or bad debts, write-offs for more than 150 days",1
5092346,F,N,Y,No children,225000.0,Secondary / secondary special,Widow,House / apartment,19252,2057,0,0,0,Sales staff,21,60-89 days overdue,1
5046324,F,N,Y,1 children,157500.0,Secondary / secondary special,Single / not married,House / apartment,15466,2269,0,1,0,Low-skill Laborers,30,"Overdue or bad debts, write-offs for more than 150 days",1
5069307,M,N,Y,No children,157500.0,Secondary / secondary special,Married,House / apartment,15640,1328,0,0,0,Core staff,7,60-89 days overdue,1
5091281,M,N,Y,No children,202500.0,Secondary / secondary special,Married,House / apartment,13645,5374,0,0,0,Laborers,1,60-89 days overdue,1
5051160,M,Y,N,1 children,135000.0,Secondary / secondary special,Married,House / apartment,9594,866,0,0,0,Laborers,12,"Overdue or bad debts, write-offs for more than 150 days",1
5093286,M,N,Y,No children,157500.0,Secondary / secondary special,Married,House / apartment,17576,1216,0,0,0,Laborers,3,"Overdue or bad debts, write-offs for more than 150 days",1
5116036,M,Y,Y,No children,126000.0,Higher education,Single / not married,House / apartment,14522,863,1,0,0,Managers,14,"Overdue or bad debts, write-offs for more than 150 days",1
5078802,F,N,Y,No children,306000.0,Secondary / secondary special,Married,House / apartment,18927,2978,0,0,0,High skill tech staff,21,"Overdue or bad debts, write-offs for more than 150 days",1
5092008,F,N,N,No children,112500.0,Higher education,Married,With parents,19721,1539,0,0,0,Accountants,25,60-89 days overdue,1
5149838,F,N,Y,No children,157500.0,Higher education,Married,House / apartment,12387,1325,0,1,1,Medicine staff,23,60-89 days overdue,1
5058532,M,N,N,No children,391500.0,Secondary / secondary special,Single / not married,Municipal apartment,9242,508,0,0,0,Sales staff,6,60-89 days overdue,1
5065316,F,N,Y,1 children,157500.0,Higher education,Married,House / apartment,15645,4280,0,0,0,Core staff,17,90-119 days overdue,1
5149041,F,N,Y,No children,180000.0,Secondary / secondary special,Civil marriage,House / apartment,19750,3608,0,0,0,Laborers,18,60-89 days overdue,1
5068779,F,N,N,No children,180000.0,Secondary / secondary special,Single / not married,With parents,13396,3853,1,1,0,Private service staff,0,60-89 days overdue,1
5018498,F,Y,Y,No children,90000.0,Secondary / secondary special,Married,House / apartment,18950,1002,1,1,0,Cooking staff,36,"Overdue or bad debts, write-offs for more than 150 days",1
5126155,F,N,N,No children,135000.0,Secondary / secondary special,Widow,House / apartment,15888,500,1,1,0,Laborers,33,60-89 days overdue,1
5078802,F,N,Y,No children,306000.0,Secondary / secondary special,Married,House / apartment,18927,2978,0,0,0,High skill tech staff,19,"Overdue or bad debts, write-offs for more than 150 days",1
5149188,M,Y,N,1 children,450000.0,Higher education,Married,House / apartment,9847,502,0,1,1,Core staff,29,"Overdue or bad debts, write-offs for more than 150 days",1
5125716,F,Y,Y,No children,135000.0,Lower secondary,Married,House / apartment,16413,622,0,1,0,High skill tech staff,5,"Overdue or bad debts, write-offs for more than 150 days",1
5021430,F,N,Y,No children,126000.0,Higher education,Single / not married,House / apartment,18907,2470,0,0,0,Sales staff,4,"Overdue or bad debts, write-offs for more than 150 days",1
5149188,M,Y,N,1 children,450000.0,Higher education,Married,House / apartment,9847,502,0,1,1,Core staff,20,"Overdue or bad debts, write-offs for more than 150 days",1
5018498,F,Y,Y,No children,90000.0,Secondary / secondary special,Married,House / apartment,18950,1002,1,1,0,Cooking staff,33,"Overdue or bad debts, write-offs for more than 150 days",1
5135636,M,Y,Y,No children,195750.0,Secondary / secondary special,Married,House / apartment,18836,931,1,1,0,Laborers,3,"Overdue or bad debts, write-offs for more than 150 days",1
5021314,M,N,Y,No children,270000.0,Secondary / secondary special,Single / not married,House / apartment,16896,248,0,0,0,Laborers,25,90-119 days overdue,1
5105194,M,N,Y,No children,315000.0,Higher education,Single / not married,House / apartment,10499,545,0,0,1,Laborers,5,120-149 days overdue,1
5079167,M,Y,N,No children,202500.0,Secondary / secondary special,Married,With parents,13720,1394,0,0,0,Laborers,11,"Overdue or bad debts, write-offs for more than 150 days",1
5021430,F,N,Y,No children,126000.0,Higher education,Single / not married,House / apartment,18907,2470,0,0,0,Sales staff,9,"Overdue or bad debts, write-offs for more than 150 days",1
5142362,M,Y,Y,1 children,112500.0,Secondary / secondary special,Married,House / apartment,16204,925,1,1,0,Drivers,37,"Overdue or bad debts, write-offs for more than 150 days",1
5115604,F,N,Y,No children,202500.0,Secondary / secondary special,Married,House / apartment,14523,3420,0,0,0,Core staff,15,"Overdue or bad debts, write-offs for more than 150 days",1
5036469,M,Y,N,No children,112500.0,Secondary / secondary special,Single / not married,House / apartment,20333,1546,0,0,0,Drivers,20,"Overdue or bad debts, write-offs for more than 150 days",1
